X.ID,X.MAT,XCOO,YCOO,XCOO_km,YCOO_km,X.FOREST,DAY,X.WEATHER,ALT,X.ASP,X.GRVEG,X.FLITHO,Ag_ppb,As_ash,B,Ba,Ca,Cd,Co,Cr,Cu,Fe,Hg_ppb,K,La,LOI,Mg,Mn,Mo,Ni,P,Pb,S,Sb,Sr,Ti,Zn
137,SNE,605674,6628925,605.674,6628.925,SPRPIN,22,CLOUD,194,S,GRMO,GNEID_O,5,0.08,14,12.6,3700,0.05,0.16,0.9,3.01,30,28,6200,0.02,97.2,1010,928,0.02,1.5,1660,0.14,700,0.01,9.1,7,30.6
138,SNE,608245,6625964,608.245,6625.964,SPRBIR,22,CLOUD,140,NW,GRAS,GNEIS_O,8,0.12,17,45.6,7000,0.11,0.09,0.9,3.03,30,22,7400,0.02,96.4,940,1664,0.02,0.7,1600,0.11,900,0.01,18.5,7,49.6
139,SNE,605175,6614207,605.175,6614.207,SPRUCE,23,CLOUD,120,E,BLMOLI,GNEIS_O,10,0.36,24,13.3,5200,0.06,0.07,1,2.43,30,18,5900,0.02,96.9,1110,867,0.02,0.5,1570,0.15,700,0.02,8.7,6,47.7
141,SNE,608279,6623043,608.279,6623.043,BIRSPR,23,CLOUD,175,W,GRBLU,GNEIS_O,11,0.36,18,68.6,7500,0.22,0.14,0.9,3.15,30,22,7300,0.01,96.1,870,1076,0.02,0.7,1250,0.04,900,0.02,24.3,5,55.4
142,SNE,609123,6618431,609.123,6618.431,PINE,24,NICE,180,SW,LYLI,GNEIS_O,6,0.3,20,22.4,4300,0.06,0.12,1.1,2.51,30,25,7200,0.02,97,940,740,0.02,1.3,1430,0.13,900,0.02,9.1,7,45.2
143,SNE,612533,6609356,612.533,6609.356,SPRUCE,24,NICE,150,FLAT,GRBLU,GNEIS_O,9,0.45,20,30.1,5800,0.13,0.06,1.1,2.6,30,19,7100,0.01,96.5,1060,1115,0.02,0.5,1610,0.08,1100,0.01,13.3,7,53.9
144,SNE,607746,6603365,607.746,6603.365,SPRPIN,25,CLOUD,118,FLAT,MOGR,GNEIS_O,8,0.22,18,32.8,5800,0.06,0.13,1,3.25,30,30,5900,0.01,96.8,1210,586,0.01,1.6,1450,0.18,1300,0.01,15.9,6,35.4
101,TWI,578741,6708487,578.741,6708.487,SPRBIR,6,NICE,218,W,GRAS,MICSH,8,0.34,8,178.8,6100,0.17,0.21,1.4,7.08,30,14,7200,0.02,97.1,940,256,0.03,2.1,1410,0.36,800,0.01,32.3,7,77.8
102,TWI,582865,6706649,582.865,6706.649,SPRBIR,6,NICE,431,W,GRAS,GNEIS_R,9,0.21,8,93.2,5600,0.26,0.2,1.4,6.51,40,12,6800,0.05,97.4,810,390,0.02,3,1170,0.65,1000,0.01,22,6,86.7
103,TWI,581155,6720326,581.155,6720.326,SPRBIR,7,RAIN,430,FLAT,GRMO,GNEIS_R,10,0.32,8,124.2,5200,0.29,0.16,1.2,5.15,50,13,5300,0.07,97.5,780,637,0.03,2.1,1160,1.11,900,0.03,24.3,6,86.7
104,TWI,580482,6711512,580.482,6711.512,SPRBIR,7,MOIST,475,FLAT,GRMO,GNEIS_R,12,0.45,8,107.9,4400,0.09,0.11,1.3,5.07,50,15,5600,0.05,97.7,880,492,0.03,2.4,1180,0.94,700,0.02,28.9,6,85.9
105,TWI,584618,6701621,584.618,6701.621,SPRUCE,8,MOIST,410,FLAT,MOSS,GNEIS_R,9,0.2,10,69.5,4700,0.06,0.16,1.4,4.57,60,14,7400,0.05,97.5,990,455,0.03,1.5,1080,0.53,800,0.02,19.9,6,74
106,TWI,581453,6698513,581.453,6698.513,BIRSPR,8,NICE,296,W,GRAS,CAMSED,24,0.17,11,170.1,5800,0.1,0.39,1.5,7.23,90,17,7500,0.09,97.1,900,240,0.02,6.9,1070,0.51,800,0.02,18.3,7,89.9
107,TWI,579850,6695899,579.85,6695.899,SPRBIR,9,NICE,220,FLAT,GRAS,CAMSED,10,0.21,10,188,6800,0.05,0.08,1.4,5.91,60,17,7300,0.06,96.9,1000,79,0.03,2.2,1230,0.55,800,0.01,51.3,7,54.9
108,TWI,581636,6694137,581.636,6694.137,SPRBIR,9,NICE,325,N,GRMO,CAMSED,13,0.14,9,187.8,6000,0.16,0.2,1.2,4.92,50,10,7900,0.05,97.1,720,301,0.02,6.3,1070,0.55,800,0.02,23.9,6,72.4
109,TWI,585167,6692022,585.167,6692.022,MIXDEC,10,NICE,390,E,GRFE,CAMSED,11,0.18,10,265,6400,0.15,0.2,1.4,6.81,100,18,6400,0.13,97,840,279,0.02,4.5,1180,0.85,700,0.02,24.1,7,90.3
111,TWI,582095,6688877,582.095,6688.877,MIXDEC,10,NICE,480,S,GRAS,CAMSED,13,0.24,10,96.1,6000,0.11,0.13,1.4,6.51,70,18,6000,0.08,97.4,710,204,0.03,3.4,1040,0.68,800,0.02,44.7,7,74.8
112,TWI,580702,6686100,580.702,6686.1,SPRBIR,11,CLOUD,296,N,GRMO,CAMSED,13,0.09,10,109.1,6000,0.25,0.28,1.4,6.37,60,12,6200,0.07,97.3,830,600,0.02,3,1090,0.79,600,0.03,20.3,6,106.6
113,TWI,583087,6684132,583.087,6684.132,MIXDEC,11,CLOUD,360,N,GRAS,CAMSED,9,0.12,9,154,5700,0.21,0.18,1.4,6.5,40,9,7500,0.06,97.1,890,232,0.02,4.8,1310,0.43,900,0.02,20.4,7,68.1
114,TWI,589716,6679640,589.716,6679.64,SPRUCE,11,CLOUD,500,NW,BLUE,MAGM,15,0.18,7,84.1,3900,0.14,0.17,1.2,4.65,60,11,6100,0.06,97.7,820,623,0.03,2,1190,1.7,700,0.02,28.5,6,77.5
115,TWI,586913,6675154,586.913,6675.154,BIRSPR,12,NICE,500,E,BLUE,MAGM,8,0.11,8,71.6,4300,0.15,0.1,1.3,6.72,40,12,6200,0.03,97.6,880,572,0.05,1.9,1520,0.87,800,0.02,47.3,7,87.9
116,TWI,584623,6677522,584.623,6677.522,BIRSPR,12,NICE,556,FLAT,BLUE,MAGM,11,0.27,9,76.9,4000,0.14,0.13,1.2,6.24,50,14,5700,0.05,97.8,950,911,0.03,2.5,1050,1.49,700,0.02,18.3,6,94.9
117,TWI,589418,6680992,589.418,6680.992,SPRPIN,12,NICE,500,NW,BLUE,MAGM,9,0.32,8,84.7,5000,0.31,0.11,1.2,6.4,40,10,6300,0.04,97.5,790,354,0.06,4.7,1090,0.69,700,0.01,17.3,5,87.1
118,TWI,588861,6672243,588.861,6672.243,SPRUCE,13,RAIN,522,NW,BLGR,MAGM,9,0.15,8,47.1,3600,0.14,0.18,1.3,5.39,60,16,5600,0.06,97.8,870,848,0.05,2.9,1270,2.05,900,0.03,18.4,7,85.2
119,TWI,591885,6668839,591.885,6668.839,SPRBIR,13,RAIN,504,S,GRAS,MAGM,13,0.12,7,117.1,3200,0.34,0.3,1.3,6.29,50,15,6500,0.2,97.8,800,979,0.05,5.9,1470,1.12,700,0.03,20.2,8,97.3
121,TWI,592250,6664455,592.25,6664.455,SPRBIR,14,MOIST,400,N,MOGR,MAGM,11,0.13,10,83.9,4700,0.23,0.22,1.3,6.72,50,14,5700,0.05,97.5,1100,468,0.06,1.4,1710,1.21,700,0.02,39.4,8,94.8
122,TWI,593299,6660953,593.299,6660.953,SPRBIR,14,NICE,340,S,BLUE,MAGM,29,0.12,9,114.1,3100,0.4,0.2,1.2,6.75,70,24,4800,0.14,97.9,810,1123,0.08,3,1370,2.37,600,0.05,27.3,9,99.9
123,TWI,593328,6657946,593.328,6657.946,SPRBIR,15,CLOUD,420,NW,BLLY,MAGM,14,0.18,9,12.2,3200,0.14,0.07,1.2,5.47,70,12,4800,0.08,98,730,869,0.05,1.7,820,3.19,600,0.05,8.2,6,99.9
124,TWI,595140,6656129,595.14,6656.129,BIRSPR,15,MOIST,290,SW,MOGR,MAGM,17,0.13,9,51.7,3800,0.34,0.09,1.2,6.18,90,15,6200,0.18,97.5,880,573,0.08,1.5,1090,0.94,600,0.04,19.9,9,89
125,TWI,598010,6652619,598.01,6652.619,SPRUCE,16,NICE,205,SE,MIX,MAGM,14,0.21,9,55.6,3300,0.32,0.08,1.4,7.56,70,17,7600,0.1,97.5,840,809,0.07,2.6,1160,1.63,700,0.07,13.5,8,108.5
126,TWI,597394,6653685,597.394,6653.685,SPRPIN,16,NICE,307,,BLUGRA,MAGM,13,0.16,12,37.9,3000,0.36,0.1,1.2,7.01,50,11,7200,0.06,97.5,990,1667,0.06,3.8,1520,0.95,700,0.04,12.5,8,111.4
127,TWI,592592,6645600,592.592,6645.6,SPRUCE,17,NICE,160,SE,GRAS,CAMSED,25,0.16,13,48.1,5600,0.89,0.6,1.4,8.52,180,17,6400,0.21,97.1,980,761,0.22,10.6,1380,2.11,900,0.18,41.6,17,145.2
128,TWI,593200,6642327,593.2,6642.327,BIRSPR,17,NICE,30,FLAT,GRAS,CAMSED,12,0.15,11,161.9,5000,0.19,0.31,1.3,7,100,15,6300,0.13,97.3,1010,472,0.07,7.1,1220,1,700,0.1,30.9,11,77.4
129,TWI,597751,6649203,597.751,6649.203,SPRBIR,18,MOIST,235,NW,GRAS,CAMSED,18,0.2,12,42.9,3800,0.32,0.2,1.3,7.23,120,16,7000,0.16,97.5,910,965,0.12,4.3,970,2.2,700,0.12,19,11,104.4
131,TWI,597503,6650780,597.503,6650.78,SPRUCE,18,MOIST,187,E,GRMO,MAGM,9,0.29,8,84.9,3300,0.3,0.08,1.3,5.68,70,11,6500,0.09,97.7,970,1012,0.05,2.5,1220,2.09,500,0.06,19.4,8,78.5
132,TWI,602548,6646851,602.548,6646.851,SPRPIN,19,NICE,230,S,MIX,CAMSED,15,0.58,12,87.8,5200,0.42,0.29,1.4,8.69,120,20,6100,0.17,97.2,970,417,0.1,6.6,1010,1.88,700,0.1,36.8,11,142.4
133,TWI,600209,6640474,600.209,6640.474,PINE,19,NICE,195,W,MOSS,GNEIS_O,11,0.57,12,64.4,4300,0.12,0.31,1.5,7,110,17,7300,0.13,97.3,1180,346,0.1,3.4,1660,1.13,1000,0.08,16.6,12,103.7
134,TWI,602583,6637390,602.583,6637.39,SPRBIR,20,NICE,110,NE,GRMO,GNEIS_O,17,0.25,11,67,5000,0.17,0.67,1.7,9.48,330,12,7500,0.45,96.7,1080,331,0.18,4.3,1650,1.24,1000,0.34,33.2,36,116.6
135,TWI,602264,6633965,602.264,6633.965,PINE,20,NICE,180,NE,MOSS,GNEIS_O,13,0.16,13,33.6,4700,0.16,0.14,1.4,5.6,110,13,5700,0.18,97.6,960,506,0.05,1.5,990,1.81,700,0.04,11.5,11,83.4
136,TWI,605115,6630922,605.115,6630.922,SPRUCE,21,MOIST,176,NE,GRMO,GNEIS_O,9,0.14,9,32,3000,0.14,0.26,1.4,4.96,60,7,5200,0.07,97.8,1050,811,0.03,2.5,1730,0.71,900,0.02,13.1,9,76.6
137,TWI,605674,6628925,605.674,6628.925,SPRPIN,22,CLOUD,194,S,GRMO,GNEID_O,11,0.19,10,33.3,3400,0.11,0.28,1.3,5.21,60,13,4800,0.1,97.9,1070,722,0.03,2.8,1620,1.69,900,0.04,16.1,8,78.5
138,TWI,608245,6625964,608.245,6625.964,SPRBIR,22,CLOUD,140,NW,GRAS,GNEIS_O,12,1.12,10,55.8,3600,0.21,0.15,1.3,5.6,50,12,6500,0.07,97.6,980,765,0.03,1.8,1320,1.05,900,0.02,18.3,7,75.8
139,TWI,605175,6614207,605.175,6614.207,SPRUCE,23,CLOUD,120,E,BLMOLI,GNEIS_O,15,0.23,11,19.2,3500,0.09,0.11,1.4,4.24,70,12,5400,0.09,97.8,1080,505,0.03,1.6,1360,0.95,1100,0.02,10.9,9,84.8
141,TWI,608279,6623043,608.279,6623.043,BIRSPR,23,CLOUD,175,W,GRBLU,GNEIS_O,15,0.28,10,94,4600,0.39,0.26,1.5,6.79,50,13,7100,0.07,97.6,880,583,0.04,1.7,1060,1.26,1300,0.02,25.1,6,85.1
142,TWI,609123,6618431,609.123,6618.431,PINE,24,NICE,180,SW,LYLI,GNEIS_O,16,0.36,11,46,3300,0.1,0.18,1.5,5.1,80,17,6800,0.11,97.6,1010,508,0.04,2.7,1340,1.27,1000,0.03,13.7,9,74.5
143,TWI,612533,6609356,612.533,6609.356,SPRUCE,24,NICE,150,FLAT,GRBLU,GNEIS_O,14,0.2,11,45.2,4000,0.19,0.11,1.4,4.82,50,12,5800,0.04,97.7,1060,613,0.02,1.5,1400,1.09,1000,0.02,15.8,7,78
144,TWI,607746,6603365,607.746,6603.365,SPRPIN,25,CLOUD,118,FLAT,MOGR,GNEIS_O,15,0.18,12,54.2,3900,0.1,0.24,1.6,5.98,80,17,4500,0.09,98,1100,378,0.04,2.6,1260,1.8,1100,0.05,21.3,10,71.1
